,SOURCE,YEAR,COUNTR,REGION,ADMIN_LEVEL,GAUL_AD0,GAUL_AD1,X,Y,DEN1,DEN2,DEN3,DEN4,N_TYPES
1014,DE_804.pdf,1997,Cuba,Americas,1,63,1022,-75.537962,20.330245,1,1,0,0,2
1015,DE_804.pdf,1998,Cuba,Americas,1,63,1022,-76.232365,20.330245,0,1,0,0,2
1016,DE_14742.pd,2001,Cuba,Americas,1,63,1022,-75.963466,20.191777,0,0,1,0,3
1017,DE_14742.pd,2002,Cuba,Americas,1,63,1022,-75.963466,20.191777,0,0,1,0,3
1018,DE_14742.pd,2001,Cuba,Americas,1,63,1023,-79.78,22.550148,0,0,1,0,1
1019,DE_14742.pd,2002,Cuba,Americas,1,63,1023,-79.78,22.550148,0,0,1,0,1
1020,DE_15385.pd,2009,Cote d'Ivoire,Africa,1,66,1039,-3.8676,6.09959,0,0,1,0,1
1021,DE_4968.pdf,1988,Cote d'Ivoire,Africa,1,66,1044,-4.025917,5.33643,1,0,0,0,1
1022,DE_2824.pdf,1998,Cote d'Ivoire,Africa,1,66,1044,-4.025917,5.33643,1,0,0,0,1
1023,DE_16213.pd,2008,Cote d'Ivoire,Africa,1,66,1044,-3.983073,5.350274,0,1,1,0,3
1024,DE_16218.pd,2009,Cote d'Ivoire,Africa,1,66,1044,-4.025917,5.33643,0,0,1,0,3
1025,DE_4784.pdf,1980,Cote d'Ivoire,Africa,0,66,-999,-5.553934,7.623518,0,1,0,0,1
1026,DE_16236.pd,2008,Cote d'Ivoire,Africa,0,66,-999,-5.553934,7.623518,0,0,1,0,2
1027,DE_1639.pdf,1991,Djibouti,Africa,1,70,1095,42.5903,11.8251,1,1,0,0,2
1028,DE_1639.pdf,1992,Djibouti,Africa,1,70,1095,42.5903,11.8251,1,1,0,0,2
1029,FJ502917,1999,Djibouti,Africa,0,70,-999,42.580192,11.733839,0,1,0,0,1
1030,DE_15490.pd,1981,Dominica,Americas,0,71,-999,-61.356225,15.427064,0,0,0,1,1
1031,DE_16069.pd,1987,Dominica,Americas,0,71,-999,-61.356225,15.427064,0,0,0,1,1
1032,MOH246,2001,Dominica,Americas,0,71,-999,-61.356225,15.427064,0,0,1,0,2
1033,DE_15421.pd,2008,Dominica,Americas,0,71,-999,-61.356225,15.427064,0,1,0,0,3
1034,MOH244,2009,Dominica,Americas,0,71,-999,-61.356225,15.427064,1,1,1,0,4
1035,MOH245,2011,Dominica,Americas,0,71,-999,-61.356225,15.427064,1,1,1,1,4
1036,DE_2163.pdf,2001,Dominican Republic,Americas,1,72,1112,-69.820955,18.51054,0,1,0,0,1
1037,DE_5003.pdf,2003,Dominican Republic,Americas,1,72,1117,-68.654392,18.580681,0,1,0,1,2
1038,DE_5003.pdf,2004,Dominican Republic,Americas,1,72,1117,-68.654392,18.580681,0,1,0,1,2
1039,DE_5003.pdf,2003,Dominican Republic,Americas,1,72,1120,-70.631839,19.053875,0,1,0,1,2
1040,DE_5003.pdf,2004,Dominican Republic,Americas,1,72,1120,-70.631839,19.053875,0,1,0,1,2
1041,DE_5003.pdf,2003,Dominican Republic,Americas,1,72,1121,-69.967254,19.446206,0,1,0,1,2
1042,DE_5003.pdf,2004,Dominican Republic,Americas,1,72,1121,-69.967254,19.446206,0,1,0,1,2
1043,DE_5003.pdf,2003,Dominican Republic,Americas,1,72,1124,-70.372572,18.334835,0,1,0,0,1
1044,DE_5003.pdf,2004,Dominican Republic,Americas,1,72,1124,-70.372572,18.334835,0,1,0,0,1
1045,DE_5003.pdf,2003,Dominican Republic,Americas,1,72,1125,-70.794643,19.743633,0,1,0,1,2
1046,DE_5003.pdf,2004,Dominican Republic,Americas,1,72,1125,-70.794643,19.743633,0,1,0,1,2
1047,DE_5003.pdf,2003,Dominican Republic,Americas,1,72,1126,-70.390548,19.534464,0,1,0,1,2
1048,DE_5003.pdf,2004,Dominican Republic,Americas,1,72,1126,-70.390548,19.534464,0,1,0,1,2
1049,DE_5003.pdf,2003,Dominican Republic,Americas,1,72,1128,-70.207373,18.522269,0,1,0,0,1
1050,DE_5003.pdf,2004,Dominican Republic,Americas,1,72,1128,-70.207373,18.522269,0,1,0,0,1
1051,DE_5003.pdf,2003,Dominican Republic,Americas,1,72,1132,-70.90008,19.330603,0,1,0,1,2
1052,DE_5003.pdf,2004,Dominican Republic,Americas,1,72,1132,-70.90008,19.330603,0,1,0,1,2
1053,DE_14829.pd,2000,Ecuador,Americas,1,73,1137,-78.93455,-2.555962,0,0,1,0,1
1054,DE_14469.pd,1988,Ecuador,Americas,1,73,1144,-80.017184,-2.118528,1,0,0,0,1
1055,JF804054,1999,Ecuador,Americas,1,73,1144,-79.793952,-2.21002,0,0,0,1,2
1056,DE_16109.pd,2000,Ecuador,Americas,1,73,1144,-79.793952,-1.957932,1,1,1,1,4
1057,DE_16109.pd,2001,Ecuador,Americas,1,73,1144,-79.793952,-2.21002,1,0,1,0,4
1058,DE_16109.pd,2002,Ecuador,Americas,1,73,1144,-79.793952,-2.21002,1,0,1,0,4
1059,DE_16109.pd,2003,Ecuador,Americas,1,73,1144,-79.793952,-2.21002,1,0,1,0,4
1060,DE_16109.pd,2004,Ecuador,Americas,1,73,1144,-79.793952,-2.21002,1,0,1,0,4
1061,DE_16120.pd,2005,Ecuador,Americas,1,73,1144,-79.793952,-2.21002,1,0,1,1,4
1062,MOH58,2006,Ecuador,Americas,1,73,1144,-79.793952,-2.118528,1,0,1,1,4
1063,DE_16120.pd,2007,Ecuador,Americas,1,73,1144,-79.793952,-2.21002,1,0,1,1,4
1064,DE_16120.pd,2008,Ecuador,Americas,1,73,1144,-79.793952,-2.21002,1,0,1,1,4
1065,MOH57,2009,Ecuador,Americas,1,73,1144,-79.793952,-2.118528,1,0,1,1,4
1066,DE_16120.pd,2010,Ecuador,Americas,1,73,1144,-79.793952,-2.21002,1,0,1,1,4
1067,MOH56,2011,Ecuador,Americas,1,73,1144,-80.017184,-2.118528,1,0,0,0,4
1068,DE_16309,2000,Ecuador,Americas,1,73,1147,-79.534149,-1.799059,0,1,0,0,1
1069,MOH61,2006,Ecuador,Americas,1,73,1148,-80.14683,-0.748571,0,0,1,1,2
1070,MOH60,2007,Ecuador,Americas,1,73,1148,-80.14683,-0.748571,1,0,0,0,3
1071,DE_14924.pd,2001,Ecuador,Americas,1,73,1152,-76.883633,-1.709829,1,1,1,0,3
1072,DE_14924.pd,2002,Ecuador,Americas,1,73,1152,-76.883633,-1.709829,1,1,1,0,3
1073,DE_14924.pd,2003,Ecuador,Americas,1,73,1152,-76.883633,-1.709829,1,1,1,0,3
1074,DE_14924.pd,2004,Ecuador,Americas,1,73,1152,-76.883633,-1.709829,1,1,1,0,3
1075,DE_16120.pd,2005,Ecuador,Americas,1,73,1152,-78.002687,-1.482731,1,0,0,0,3
1076,DE_16120.pd,2006,Ecuador,Americas,1,73,1152,-78.002687,-1.482731,1,0,0,0,3
1077,DE_16120.pd,2007,Ecuador,Americas,1,73,1152,-78.002687,-1.482731,1,0,0,0,3
1078,DE_16120.pd,2008,Ecuador,Americas,1,73,1152,-78.002687,-1.482731,1,0,0,0,3
1079,DE_16120.pd,2009,Ecuador,Americas,1,73,1152,-78.002687,-1.482731,1,0,0,0,3
1080,DE_16120.pd,2010,Ecuador,Americas,1,73,1152,-78.002687,-1.482731,1,0,0,0,3
1081,MOH62,2006,Ecuador,Americas,1,73,1153,-79.165727,-0.320512,0,0,0,1,1
1082,DE_3228.pdf,2000,El Salvador,Americas,1,75,1186,-89.078032,14.143951,0,1,0,0,1
1083,DE_3228.pdf,2000,El Salvador,Americas,1,75,1188,-89.373709,13.702397,0,1,0,0,1
1084,DE_3268.pdf,2002,El Salvador,Americas,1,75,1188,-89.373709,13.702397,0,0,1,0,2
1085,DE_15330.pd,2006,El Salvador,Americas,1,75,1188,-89.373709,13.702397,1,1,1,0,3
1086,DE_3256.pdf,2002,El Salvador,Americas,1,75,1192,-88.253896,13.539642,0,0,0,1,1
1087,DE_16275.pd,2011,El Salvador,Americas,1,75,1192,-88.253896,13.539642,1,1,1,1,4
1088,DE_14457.pd,1983,El Salvador,Americas,1,75,1193,-89.179747,13.77121,0,0,0,1,1
1089,DE_859.pdf,1995,El Salvador,Americas,1,75,1193,-89.187727,13.958724,0,0,1,1,2
1090,DE_859.pdf,1998,El Salvador,Americas,1,75,1193,-89.187727,13.958724,0,0,1,0,2
1091,DE_3228.pdf,2000,El Salvador,Americas,1,75,1193,-89.179747,13.958724,0,1,0,0,3
1092,DE_3268.pdf,2002,El Salvador,Americas,1,75,1193,-89.179747,13.77121,0,0,1,0,3
1093,DE_15185.pd,2004,El Salvador,Americas,1,75,1193,-89.222542,13.691441,0,1,0,1,3
1094,DE_15185.pd,2005,El Salvador,Americas,1,75,1193,-89.222542,13.691441,0,1,0,1,3
1095,DE_15330.pd,2006,El Salvador,Americas,1,75,1193,-89.179747,13.77121,0,1,1,1,3
1096,DE_15185.pd,2007,El Salvador,Americas,1,75,1193,-89.222542,13.691441,0,1,0,1,3
1097,FJ502896,2007,El Salvador,Americas,0,75,-999,-88.864278,13.728276,0,1,0,0,1
1098,DE_16223.pd,2009,El Salvador,Americas,0,75,-999,-88.864278,13.728276,1,1,1,1,4
1099,JX891665,2012,El Salvador,Americas,0,75,-999,-88.864278,13.728276,0,1,1,0,4
1100,DE_3268.pdf,2002,El Salvador,Americas,1,75,1195,-89.535209,14.111059,0,0,1,0,1
1101,DE_3228.pdf,2000,El Salvador,Americas,1,75,1196,-89.695297,13.694821,0,1,0,0,1
1102,DE_3268.pdf,2002,El Salvador,Americas,1,75,1196,-89.695297,13.694821,0,0,1,0,2
1103,DE_15330.pd,2006,El Salvador,Americas,1,75,1196,-89.695297,13.694821,1,1,1,0,3
1104,DE_1613.pdf,1991,French Guiana,Americas,1,86,1271,-52.33,5.15,0,1,0,0,1
1105,DE_1613.pdf,1992,French Guiana,Americas,1,86,1271,-52.33,5.15,0,1,0,0,1
1106,DE_4927.pdf,1993,French Guiana,Americas,1,86,1271,-52.32379,4.923358,1,1,0,1,3
1107,DE_4927.pdf,1994,French Guiana,Americas,1,86,1271,-52.32379,4.923358,1,1,0,1,3
1108,DE_897.pdf,1995,French Guiana,Americas,1,86,1271,-52.32379,4.923358,1,1,0,1,3
1109,DE_333.pdf,1997,French Guiana,Americas,1,86,1271,-52.32379,4.923358,1,1,1,0,4
1110,DE_333.pdf,1998,French Guiana,Americas,1,86,1271,-52.32379,5.16378,1,1,1,0,4
1111,DE_333.pdf,1999,French Guiana,Americas,1,86,1271,-52.32379,4.923358,1,1,1,0,4
1112,DE_333.pdf,2000,French Guiana,Americas,1,86,1271,-52.32379,4.923358,1,1,1,0,4
1113,DE_1926.pdf,2001,French Guiana,Americas,1,86,1271,-52.32379,5.48,1,1,1,0,4
1114,DE_14569.pd,2004,French Guiana,Americas,1,86,1271,-52.3303,4.9346,1,0,1,0,4
1115,DE_14650.pd,2005,French Guiana,Americas,1,86,1271,-51.8,4.9346,1,1,1,1,4
1116,DE_16103.pd,2006,French Guiana,Americas,1,86,1271,-52.32379,4.923358,0,1,0,0,4
1117,DE_16103.pd,2007,French Guiana,Americas,1,86,1271,-52.32379,4.923358,0,1,0,0,4
1118,DE_16301,2013,French Guiana,Americas,1,86,1271,-52.602539,3.995781,1,1,1,1,4
1119,MOH200,1985,French Guiana,Americas,0,86,-999,-53.234669,3.927455,0,0,1,0,1
1120,MOH201,1989,French Guiana,Americas,0,86,-999,-53.234669,3.927455,0,0,1,0,1
1121,MOH202,1990,French Guiana,Americas,0,86,-999,-53.234669,3.927455,0,0,1,0,1
1122,DE_332.pdf,1991,French Guiana,Americas,0,86,-999,-53.234669,5.5,0,1,0,0,2
1123,DE_332.pdf,1992,French Guiana,Americas,0,86,-999,-53.234669,5.5,1,1,0,0,3
1124,DE_332.pdf,1993,French Guiana,Americas,0,86,-999,-53.234669,5.499463,1,1,1,1,4
1125,DE_332.pdf,1994,French Guiana,Americas,0,86,-999,-53.234669,5.499463,1,1,0,1,4
1126,DE_332.pdf,1995,French Guiana,Americas,0,86,-999,-53.234669,5.499463,1,1,0,1,4
1127,DE_332.pdf,1996,French Guiana,Americas,1,86,1272,-54.030962,5.499463,1,1,0,0,4
1128,DE_332.pdf,1997,French Guiana,Americas,1,86,1272,-54.030962,5.499463,1,1,0,0,4
1129,DE_332.pdf,1998,French Guiana,Americas,1,86,1272,-54.030962,5.499463,1,1,0,0,4
1130,DE_333.pdf,2000,French Guiana,Americas,1,86,1272,-54.030962,5.499463,0,0,1,0,4
1131,DE_4572.pdf,2005,French Guiana,Americas,0,86,-999,-53.234669,3.927455,0,1,0,1,4
1132,DE_14947.pd,2006,French Guiana,Americas,0,86,-999,-53.234669,3.927455,0,1,0,0,4
1133,MOH198,2007,French Guiana,Americas,0,86,-999,-53.234669,3.927455,0,0,0,1,4
1134,MOH199,2008,French Guiana,Americas,0,86,-999,-53.234669,3.927455,0,0,0,1,4
1135,DE_16235.pd,2009,French Guiana,Americas,0,86,-999,-53.234669,3.927455,1,1,0,1,4
1136,MOH196,2011,French Guiana,Americas,0,86,-999,-53.234669,3.927455,0,0,1,1,4
1137,DE_786.pdf,1943,French Polynesia,Asia,1,87,1273,210.574551,-17.649911,1,0,0,0,1
1138,DE_786.pdf,1944,French Polynesia,Asia,1,87,1273,210.574551,-17.649911,1,0,0,0,1
1139,DE_504.pdf,1964,French Polynesia,Asia,0,87,-999,214.528232,-15.475612,0,0,1,0,2
1140,DE_504.pdf,1969,French Polynesia,Asia,0,87,-999,214.528232,-15.475612,0,0,1,0,2
1141,DE_504.pdf,1970,French Polynesia,Asia,0,87,-999,214.528232,-15.475612,0,0,1,0,2
1142,DE_504.pdf,1971,French Polynesia,Asia,0,87,-999,214.528232,-15.475612,0,1,1,0,3
1143,DE_504.pdf,1972,French Polynesia,Asia,0,87,-999,214.528232,-15.475612,0,1,0,0,3
1144,DE_504.pdf,1973,French Polynesia,Asia,0,87,-999,214.528232,-15.475612,0,1,0,0,3
1145,DE_504.pdf,1974,French Polynesia,Asia,0,87,-999,214.528232,-15.475612,0,1,0,0,3
1146,DE_504.pdf,1975,French Polynesia,Asia,0,87,-999,214.528232,-15.475612,0,1,0,0,3
1147,DE_504.pdf,1976,French Polynesia,Asia,0,87,-999,214.528232,-15.475612,0,1,0,0,3
1148,DE_2631.pdf,1979,French Polynesia,Asia,0,87,-999,214.528232,-15.475612,0,0,0,1,4
1149,DE_396.pdf,1980,French Polynesia,Asia,0,87,-999,214.528232,-15.475612,0,0,0,1,4
1150,DE_396.pdf,1981,French Polynesia,Asia,0,87,-999,214.528232,-15.475612,0,0,0,1,4
1151,DE_16070.pd,1982,French Polynesia,Asia,0,87,-999,214.528232,-15.475612,0,0,0,1,4
1152,DE_16070.pd,1983,French Polynesia,Asia,0,87,-999,214.528232,-15.475612,0,0,0,1,4
1153,DE_16070.pd,1984,French Polynesia,Asia,0,87,-999,214.528232,-15.475612,0,0,0,1,4
1154,DE_16070.pd,1985,French Polynesia,Asia,0,87,-999,214.528232,-15.475612,0,0,0,1,4
1155,DE_16070.pd,1986,French Polynesia,Asia,0,87,-999,214.528232,-15.475612,0,0,0,1,4
1156,DE_16070.pd,1987,French Polynesia,Asia,0,87,-999,214.528232,-15.475612,0,0,0,1,4
1157,DE_396.pdf,1988,French Polynesia,Asia,1,87,1273,220.441246,-8.901353,1,0,0,1,4
1158,DE_2655.pdf,1989,French Polynesia,Asia,0,87,-999,220.97683,-8.862005,1,0,1,0,4
1159,DE_2655.pdf,1990,French Polynesia,Asia,1,87,1273,219.9,-8.862005,0,0,1,0,4
1160,DE_1374.pdf,1991,French Polynesia,Asia,0,87,-999,214.528232,-15.475612,0,0,1,0,4
1161,DE_15095.pd,1992,French Polynesia,Asia,0,87,-999,214.528232,-15.475612,0,0,1,0,4
1162,DE_2526.pdf,1993,French Polynesia,Asia,0,87,-999,214.528232,-15.475612,0,0,1,0,4
1163,DE_15095.pd,1994,French Polynesia,Asia,0,87,-999,214.528232,-15.475612,0,0,1,0,4
1164,DE_1374.pdf,1995,French Polynesia,Asia,0,87,-999,214.528232,-15.475612,0,0,1,0,4
1165,DE_505.pdf,1996,French Polynesia,Asia,0,87,-999,214.528232,-15.475612,0,1,1,0,4
1166,DE_505.pdf,1997,French Polynesia,Asia,0,87,-999,214.528232,-15.475612,0,1,1,0,4
1167,DE_14657.pd,2001,French Polynesia,Asia,1,87,1273,225.021229,-9.757107,1,0,0,0,4
1168,DE_14657.pd,2002,French Polynesia,Asia,1,87,1273,220.441246,-8.901353,1,0,0,0,4
1169,DE_16091.pd,2003,French Polynesia,Asia,1,87,1273,210.574551,-17.538969,1,0,0,0,4
1170,DE_16091.pd,2004,French Polynesia,Asia,1,87,1273,210.574551,-16.803884,1,0,0,0,4
1171,DE_16091.pd,2005,French Polynesia,Asia,1,87,1273,210.574551,-17.538969,1,0,0,0,4
1172,DE_14657.pd,2006,French Polynesia,Asia,1,87,1273,213.644543,-16.151698,1,0,0,0,4
1173,DE_16130.pd,2008,French Polynesia,Asia,0,87,-999,214.528232,-15.475612,0,0,0,1,4
1174,DE_16218.pd,2009,French Polynesia,Asia,1,87,1273,225.026579,-8.862005,1,0,0,1,4
1175,DE_16070.pd,2010,French Polynesia,Asia,1,87,1273,210.574551,-17.506885,0,0,0,1,4
1176,DE_16073.pd,2007,Gabon,Africa,1,89,1275,9.576445,0.99284,0,1,0,0,1
1177,DE_16073.pd,2009,Gabon,Africa,1,89,1275,9.461861,0.390698,0,1,0,0,1
1178,DE_16073.pd,2010,Gabon,Africa,1,89,1276,13.788986,-0.705854,0,1,0,0,1
1179,DE_3342.pdf,2004,Indonesia,Asia,1,89,1277,10.571997,-0.430346,1,1,1,1,4
1180,DE_16073.pd,2008,Gabon,Africa,1,89,1277,10.764856,-0.179901,0,1,0,0,4
1181,DE_16073.pd,2007,Gabon,Africa,1,89,1278,12.157888,-2.14904,0,1,0,0,1
1182,JX080289,2007,Gabon,Africa,0,89,-999,11.783741,-0.622679,0,1,0,0,1
1183,JX080291,2010,Gabon,Africa,0,89,-999,11.783741,-0.622679,0,1,0,0,1
1184,DE_16073.pd,2008,Gabon,Africa,1,89,1281,12.709951,-0.817595,0,1,0,0,1
1185,DE_16073.pd,2010,Gabon,Africa,1,89,1281,12.466707,-1.141644,0,1,0,0,1
1186,DE_16073.pd,2007,Gabon,Africa,1,89,1283,11.579733,1.598475,0,1,0,0,1
1187,DE_16111.pd,2005,Ghana,Africa,0,94,-999,-1.207768,7.962766,0,1,0,0,1
1188,DE_16111.pd,2008,Eritrea,Africa,0,94,-999,-1.207768,7.962766,0,1,0,0,1
1189,DE_16048.pd,2010,Benin,Africa,1,94,1332,0.624931,6.475656,0,0,1,0,1
1190,DE_15121.pd,2001,Grenada,Americas,1,99,1352,-61.673987,12.066349,0,1,1,0,2
1191,DE_15121.pd,2002,Grenada,Americas,1,99,1352,-61.673987,12.066349,0,1,1,0,2
1192,DE_4795.pdf,1999,Grenada,Americas,0,99,-999,-61.680889,12.115339,0,1,1,0,2
1193,DE_16175.pd,2001,Grenada,Americas,1,99,1353,-61.6264,12.1194,0,1,1,0,2
1194,DE_16175.pd,2002,Grenada,Americas,1,99,1353,-61.6264,12.1194,0,1,1,0,2
1195,JN379498,2003,Grenada,Americas,0,99,-999,-61.680889,12.115339,0,0,1,0,2
1196,DE_15421.pd,2008,Grenada,Americas,0,99,-999,-61.680889,12.115339,0,1,0,0,2
1197,DE_16260.pd,2010,Grenada,Americas,0,99,-999,-61.680889,12.115339,1,1,0,0,3
1198,DE_15121.pd,2001,Grenada,Americas,1,99,1354,-61.737242,12.0563,0,1,1,0,2
1199,DE_15121.pd,2002,Grenada,Americas,1,99,1354,-61.737242,12.0563,0,1,1,0,2
1200,DE_15121.pd,2001,Grenada,Americas,1,99,1355,-61.714745,12.1692,0,1,1,0,2
1201,DE_15121.pd,2002,Grenada,Americas,1,99,1355,-61.714745,12.1692,0,1,1,0,2
1202,DE_15121.pd,2001,Grenada,Americas,1,99,1356,-61.689933,12.193,0,1,1,0,2
1203,DE_15121.pd,2002,Grenada,Americas,1,99,1356,-61.689933,12.193,0,1,1,0,2
1204,DE_15121.pd,2001,Grenada,Americas,1,99,1357,-61.6392,12.2183,0,1,1,0,2
1205,DE_15121.pd,2002,Grenada,Americas,1,99,1357,-61.6392,12.2183,0,1,1,0,2
1206,DE_4804.pdf,1977,French Antilles,Americas,1,100,1358,-61.600504,16.27991,1,0,0,0,1
1207,DE_2801.pdf,1994,French Antilles,Americas,1,100,1358,-61.600504,16.27991,0,1,0,1,3
1208,DE_3116.pdf,1995,French Antilles,Americas,1,100,1358,-61.600504,16.27991,1,1,0,1,3
1209,DE_3116.pdf,1996,French Antilles,Americas,1,100,1358,-61.600504,16.27991,1,1,0,1,3
1210,DE_3116.pdf,1997,French Antilles,Americas,1,100,1358,-61.600504,16.27991,1,1,0,1,3
1211,DE_4804.pdf,2000,French Antilles,Americas,1,100,1358,-61.600504,16.27991,1,0,1,0,4
1212,DE_4804.pdf,2003,French Antilles,Americas,1,100,1358,-61.600504,18.102415,0,1,1,1,4
1213,DE_4804.pdf,2004,French Antilles,Americas,1,100,1358,-61.600504,18.102415,0,1,1,1,4
1214,MOH262,2005,French Antilles,Americas,1,100,1358,-61.600504,16.27991,0,0,0,1,4
1215,DE_16232.pd,2007,French Antilles,Americas,1,100,1358,-61.600504,16.27991,0,1,0,0,4
1216,DE_15406.pd,2008,French Antilles,Americas,1,100,1358,-61.600504,16.27991,1,1,0,0,4
1217,DE_16232.pd,2009,French Antilles,Americas,1,100,1358,-61.600504,16.27991,1,1,0,1,4
1218,DE_16256.pd,2010,French Antilles,Americas,1,100,1358,-61.600504,16.27991,1,0,0,0,4
1219,JF804032,2001,Guam,Asia,0,101,-999,144.776219,13.440203,0,1,0,0,1
1220,DE_1472.pdf,1998,Guyana,Americas,1,107,1400,-58.157044,6.795535,1,1,0,0,2
1221,FJ898464,2002,Guyana,Americas,0,107,-999,-58.982859,4.798235,0,0,1,0,1
1222,FJ502905,2005,Guyana,Americas,0,107,-999,-58.982859,4.798235,0,1,0,0,2
1223,DE_1991.pdf,1969,Haiti,Americas,0,108,-999,-72.33,18.938415,0,1,1,0,2
1224,DE_1991.pdf,1970,Haiti,Americas,0,108,-999,-72.33,18.938415,0,1,1,0,2
1225,DE_1991.pdf,1971,Haiti,Americas,0,108,-999,-72.33,18.938415,0,1,1,0,2
1226,DE_1939.pdf,1994,Haiti,Americas,0,108,-999,-72.33,18.938415,1,1,1,1,4
1227,DE_824.pdf,1995,Haiti,Americas,0,108,-999,-72.340007,18.938415,1,1,1,1,4
1228,DE_824.pdf,1996,Haiti,Americas,0,108,-999,-72.340007,18.938415,1,1,1,1,4
1229,FJ502904,2005,Haiti,Americas,0,108,-999,-72.683686,18.938415,0,1,0,0,4
1230,DE_16170.pd,2007,Haiti,Americas,1,108,1415,-72.33,18.55,1,1,1,0,4
1231,MOH2,1996,Guatemala,Americas,1,111,1420,-87.026407,15.731485,0,0,1,0,1
1232,MOH3,2009,Guatemala,Americas,1,111,1420,-87.026407,15.731485,0,0,0,1,2
1233,DE_2172.pdf,1987,Honduras,Americas,1,111,1421,-87.181377,13.303101,1,0,0,1,2
1234,DE_2919.pdf,2000,Honduras,Americas,1,111,1423,-87.640107,14.612964,0,1,0,0,1
1235,DE_14903.pd,2004,Honduras,Americas,1,111,1425,-88.118275,15.509231,1,1,0,1,3
1236,DE_14903.pd,2005,Honduras,Americas,1,111,1425,-88.118275,15.509231,1,1,0,1,3
1237,DE_2919.pdf,2000,Honduras,Americas,1,111,1426,-87.259591,14.169032,0,1,0,0,1
1238,DE_2172.pdf,2002,Honduras,Americas,1,111,1426,-87.259591,14.169032,0,1,0,0,1
1239,DE_14903.pd,2004,Honduras,Americas,1,111,1426,-87.259591,14.169032,1,1,0,1,3
1240,DE_14903.pd,2005,Honduras,Americas,1,111,1426,-87.259591,14.169032,1,1,0,1,3
1241,FJ898449,1984,Honduras,Americas,0,111,-999,-86.596599,14.823165,0,1,0,0,1
1242,FJ189469,1995,Honduras,Americas,0,111,-999,-86.596599,14.823165,0,0,1,0,2
1243,DE_2919.pdf,2000,Honduras,Americas,1,111,1434,-85.932517,14.789672,0,1,0,0,2
1244,GU586124,2007,Honduras,Americas,0,111,-999,-86.596599,14.823165,0,1,0,1,3
1245,DE_16257.pd,2010,Honduras,Americas,0,111,-999,-86.596599,14.823165,0,0,0,1,3
1246,DE_16143.pd,1983,Colombia,Americas,1,111,1437,-87.58988,13.536257,1,0,0,0,1
1247,DE_16143.pd,2003,Colombia,Americas,1,111,1437,-87.58988,13.536257,1,0,0,0,1
1248,DE_16350,2010,India,Asia,1,115,1484,93.038549,11.848535,1,1,0,0,2
1249,DE_369.pdf,1990,India,Asia,1,115,1485,79.562857,16.586417,1,1,1,1,4
1250,DE_16310,2007,India,Asia,1,115,1485,79.562857,17.396511,0,0,1,1,4
1251,DE_2777.pdf,1967,India,Asia,1,115,1489,77.108979,28.646519,0,1,0,0,1
1252,DE_14836.pd,1970,India,Asia,1,115,1489,77.108979,28.646519,1,0,0,0,2
1253,DE_16161.pd,1981,India,Asia,1,115,1489,77.231694,28.640468,1,0,0,0,2
1254,DE_14836.pd,1982,India,Asia,1,115,1489,77.108979,28.646519,1,0,0,0,2
1255,DE_965.pdf,1988,India,Asia,1,115,1489,77.231694,28.646519,1,1,1,1,4
1256,DE_964.pdf,1996,India,Asia,1,115,1489,77.231694,28.646519,1,1,0,0,4
1257,DE_1957.pdf,1997,India,Asia,1,115,1489,77.231694,28.646519,1,0,0,0,4
1258,DE_14836.pd,1998,India,Asia,1,115,1489,77.108979,28.646519,1,0,0,0,4
1259,DE_14836.pd,2001,India,Asia,1,115,1489,77.108979,28.646519,1,0,0,0,4
1260,DE_5105.pdf,2002,India,Asia,1,115,1489,77.231694,28.646519,1,1,1,1,4
1261,DE_5105.pdf,2003,India,Asia,1,115,1489,77.231694,28.646519,1,1,1,1,4
1262,DE_5105.pdf,2004,India,Asia,1,115,1489,77.231694,28.646519,1,1,1,1,4
1263,DE_16042.pd,2005,India,Asia,1,115,1489,77.108979,28.646519,1,1,1,1,4
1264,DE_16117.pd,2006,India,Asia,1,115,1489,77.108979,28.646519,1,1,1,1,4
1265,DE_14836.pd,2007,India,Asia,1,115,1489,77.108979,28.646519,1,1,0,0,4
1266,DE_16042.pd,2008,India,Asia,1,115,1489,77.108979,28.646519,1,1,1,0,4
1267,DE_16160.pd,2010,India,Asia,1,115,1489,77.231694,28.646519,1,0,0,0,4
1268,DE_16117.pd,2011,India,Asia,1,115,1489,77.108979,28.646519,1,0,0,0,4
1269,DE_952.pdf,1967,India,Asia,1,115,1491,73.309191,21.234224,0,1,0,0,1
1270,DE_1162.pdf,1988,India,Asia,1,115,1491,73.309191,23.892037,0,1,0,0,1
1271,DE_1162.pdf,1989,India,Asia,1,115,1491,73.309191,23.892037,0,1,0,0,1
1272,DE_965.pdf,1988,India,Asia,1,115,1492,76.332823,29.20004,0,1,0,0,1
1273,DE_1061.pdf,1996,India,Asia,1,115,1492,76.332823,29.285201,0,1,0,0,1
1274,DE_1069.pdf,1997,India,Asia,1,115,1492,77.31,28.3825,1,0,0,0,2
1275,DE_1467.pdf,1993,India,Asia,1,115,1494,74.85,12.9,0,1,0,0,1
1276,DE_4827.pdf,2003,India,Asia,1,115,1494,75.124111,15.363653,0,1,0,0,1
1277,DE_4827.pdf,2004,India,Asia,1,115,1494,75.124111,15.363653,0,1,0,0,1
1278,DE_16302,2011,India,Asia,1,115,1494,75.651855,14.838612,1,1,1,1,4
1279,DE_16302,2012,India,Asia,1,115,1494,75.651855,14.838612,1,1,1,1,4
