SOURCE,YEAR,COUNTR,REGION,ADMIN_LEVEL,GAUL_AD0,GAUL_AD1,X,Y,DEN1,DEN2,DEN3,DEN4,N_TYPES
DE_332.pdf,1992,French Guiana,Americas,0,86,-999,-53.234669,5.5,1,1,0,0,3
DE_332.pdf,1993,French Guiana,Americas,0,86,-999,-53.234669,5.499463,1,1,1,1,4
DE_332.pdf,1994,French Guiana,Americas,0,86,-999,-53.234669,5.499463,1,1,0,1,4
DE_332.pdf,1995,French Guiana,Americas,0,86,-999,-53.234669,5.499463,1,1,0,1,4
DE_332.pdf,1996,French Guiana,Americas,1,86,1272,-54.030962,5.499463,1,1,0,0,4
DE_332.pdf,1997,French Guiana,Americas,1,86,1272,-54.030962,5.499463,1,1,0,0,4
DE_332.pdf,1998,French Guiana,Americas,1,86,1272,-54.030962,5.499463,1,1,0,0,4
DE_333.pdf,2000,French Guiana,Americas,1,86,1272,-54.030962,5.499463,0,0,1,0,4
DE_4572.pdf,2005,French Guiana,Americas,0,86,-999,-53.234669,3.927455,0,1,0,1,4
DE_14947.pd,2006,French Guiana,Americas,0,86,-999,-53.234669,3.927455,0,1,0,0,4
MOH198,2007,French Guiana,Americas,0,86,-999,-53.234669,3.927455,0,0,0,1,4
MOH199,2008,French Guiana,Americas,0,86,-999,-53.234669,3.927455,0,0,0,1,4
DE_16235.pd,2009,French Guiana,Americas,0,86,-999,-53.234669,3.927455,1,1,0,1,4
MOH196,2011,French Guiana,Americas,0,86,-999,-53.234669,3.927455,0,0,1,1,4
DE_786.pdf,1943,French Polynesia,Asia,1,87,1273,-149.425449,-17.649911,1,0,0,0,1
DE_786.pdf,1944,French Polynesia,Asia,1,87,1273,-149.425449,-17.649911,1,0,0,0,1
DE_504.pdf,1964,French Polynesia,Asia,0,87,-999,-145.471768,-15.475612,0,0,1,0,2
DE_504.pdf,1969,French Polynesia,Asia,0,87,-999,-145.471768,-15.475612,0,0,1,0,2
DE_504.pdf,1970,French Polynesia,Asia,0,87,-999,-145.471768,-15.475612,0,0,1,0,2
DE_504.pdf,1971,French Polynesia,Asia,0,87,-999,-145.471768,-15.475612,0,1,1,0,3
DE_504.pdf,1972,French Polynesia,Asia,0,87,-999,-145.471768,-15.475612,0,1,0,0,3
DE_504.pdf,1973,French Polynesia,Asia,0,87,-999,-145.471768,-15.475612,0,1,0,0,3
DE_504.pdf,1974,French Polynesia,Asia,0,87,-999,-145.471768,-15.475612,0,1,0,0,3
DE_504.pdf,1975,French Polynesia,Asia,0,87,-999,-145.471768,-15.475612,0,1,0,0,3
DE_504.pdf,1976,French Polynesia,Asia,0,87,-999,-145.471768,-15.475612,0,1,0,0,3
DE_2631.pdf,1979,French Polynesia,Asia,0,87,-999,-145.471768,-15.475612,0,0,0,1,4
DE_396.pdf,1980,French Polynesia,Asia,0,87,-999,-145.471768,-15.475612,0,0,0,1,4
DE_396.pdf,1981,French Polynesia,Asia,0,87,-999,-145.471768,-15.475612,0,0,0,1,4
DE_16070.pd,1982,French Polynesia,Asia,0,87,-999,-145.471768,-15.475612,0,0,0,1,4
DE_16070.pd,1983,French Polynesia,Asia,0,87,-999,-145.471768,-15.475612,0,0,0,1,4
DE_16070.pd,1984,French Polynesia,Asia,0,87,-999,-145.471768,-15.475612,0,0,0,1,4
DE_16070.pd,1985,French Polynesia,Asia,0,87,-999,-145.471768,-15.475612,0,0,0,1,4
DE_16070.pd,1986,French Polynesia,Asia,0,87,-999,-145.471768,-15.475612,0,0,0,1,4
DE_16070.pd,1987,French Polynesia,Asia,0,87,-999,-145.471768,-15.475612,0,0,0,1,4
DE_396.pdf,1988,French Polynesia,Asia,1,87,1273,-139.558754,-8.901353,1,0,0,1,4
DE_2655.pdf,1989,French Polynesia,Asia,0,87,-999,-139.02317,-8.862005,1,0,1,0,4
DE_2655.pdf,1990,French Polynesia,Asia,1,87,1273,-140.1,-8.862005,0,0,1,0,4
DE_1374.pdf,1991,French Polynesia,Asia,0,87,-999,-145.471768,-15.475612,0,0,1,0,4
DE_15095.pd,1992,French Polynesia,Asia,0,87,-999,-145.471768,-15.475612,0,0,1,0,4
DE_2526.pdf,1993,French Polynesia,Asia,0,87,-999,-145.471768,-15.475612,0,0,1,0,4
DE_15095.pd,1994,French Polynesia,Asia,0,87,-999,-145.471768,-15.475612,0,0,1,0,4
DE_1374.pdf,1995,French Polynesia,Asia,0,87,-999,-145.471768,-15.475612,0,0,1,0,4
DE_505.pdf,1996,French Polynesia,Asia,0,87,-999,-145.471768,-15.475612,0,1,1,0,4
DE_505.pdf,1997,French Polynesia,Asia,0,87,-999,-145.471768,-15.475612,0,1,1,0,4
DE_14657.pd,2001,French Polynesia,Asia,1,87,1273,-134.978771,-9.757107,1,0,0,0,4
DE_14657.pd,2002,French Polynesia,Asia,1,87,1273,-139.558754,-8.901353,1,0,0,0,4
DE_16091.pd,2003,French Polynesia,Asia,1,87,1273,-149.425449,-17.538969,1,0,0,0,4
DE_16091.pd,2004,French Polynesia,Asia,1,87,1273,-149.425449,-16.803884,1,0,0,0,4
DE_16091.pd,2005,French Polynesia,Asia,1,87,1273,-149.425449,-17.538969,1,0,0,0,4
DE_14657.pd,2006,French Polynesia,Asia,1,87,1273,-146.355457,-16.151698,1,0,0,0,4
DE_16130.pd,2008,French Polynesia,Asia,0,87,-999,-145.471768,-15.475612,0,0,0,1,4
DE_16218.pd,2009,French Polynesia,Asia,1,87,1273,-134.973421,-8.862005,1,0,0,1,4
DE_16070.pd,2010,French Polynesia,Asia,1,87,1273,-149.425449,-17.506885,0,0,0,1,4
DE_16073.pd,2007,Gabon,Africa,1,89,1275,9.576445,0.99284,0,1,0,0,1
DE_16073.pd,2009,Gabon,Africa,1,89,1275,9.461861,0.390698,0,1,0,0,1
DE_16073.pd,2010,Gabon,Africa,1,89,1276,13.788986,-0.705854,0,1,0,0,1
DE_3342.pdf,2004,Indonesia,Asia,1,89,1277,10.571997,-0.430346,1,1,1,1,4
DE_16073.pd,2008,Gabon,Africa,1,89,1277,10.764856,-0.179901,0,1,0,0,4
DE_16073.pd,2007,Gabon,Africa,1,89,1278,12.157888,-2.14904,0,1,0,0,1
JX080289,2007,Gabon,Africa,0,89,-999,11.783741,-0.622679,0,1,0,0,1
JX080291,2010,Gabon,Africa,0,89,-999,11.783741,-0.622679,0,1,0,0,1
DE_16073.pd,2008,Gabon,Africa,1,89,1281,12.709951,-0.817595,0,1,0,0,1
DE_16073.pd,2010,Gabon,Africa,1,89,1281,12.466707,-1.141644,0,1,0,0,1
DE_16073.pd,2007,Gabon,Africa,1,89,1283,11.579733,1.598475,0,1,0,0,1
DE_16111.pd,2005,Ghana,Africa,0,94,-999,-1.207768,7.962766,0,1,0,0,1
DE_16111.pd,2008,Eritrea,Africa,0,94,-999,-1.207768,7.962766,0,1,0,0,1
DE_16048.pd,2010,Benin,Africa,1,94,1332,0.624931,6.475656,0,0,1,0,1
DE_15121.pd,2001,Grenada,Americas,1,99,1352,-61.673987,12.066349,0,1,1,0,2
DE_15121.pd,2002,Grenada,Americas,1,99,1352,-61.673987,12.066349,0,1,1,0,2
DE_4795.pdf,1999,Grenada,Americas,0,99,-999,-61.680889,12.115339,0,1,1,0,2
DE_16175.pd,2001,Grenada,Americas,1,99,1353,-61.6264,12.1194,0,1,1,0,2
DE_16175.pd,2002,Grenada,Americas,1,99,1353,-61.6264,12.1194,0,1,1,0,2
JN379498,2003,Grenada,Americas,0,99,-999,-61.680889,12.115339,0,0,1,0,2
DE_15421.pd,2008,Grenada,Americas,0,99,-999,-61.680889,12.115339,0,1,0,0,2
DE_16260.pd,2010,Grenada,Americas,0,99,-999,-61.680889,12.115339,1,1,0,0,3
DE_15121.pd,2001,Grenada,Americas,1,99,1354,-61.737242,12.0563,0,1,1,0,2
DE_15121.pd,2002,Grenada,Americas,1,99,1354,-61.737242,12.0563,0,1,1,0,2
DE_15121.pd,2001,Grenada,Americas,1,99,1355,-61.714745,12.1692,0,1,1,0,2
DE_15121.pd,2002,Grenada,Americas,1,99,1355,-61.714745,12.1692,0,1,1,0,2
DE_15121.pd,2001,Grenada,Americas,1,99,1356,-61.689933,12.193,0,1,1,0,2
DE_15121.pd,2002,Grenada,Americas,1,99,1356,-61.689933,12.193,0,1,1,0,2
DE_15121.pd,2001,Grenada,Americas,1,99,1357,-61.6392,12.2183,0,1,1,0,2
DE_15121.pd,2002,Grenada,Americas,1,99,1357,-61.6392,12.2183,0,1,1,0,2
DE_4804.pdf,1977,French Antilles,Americas,1,100,1358,-61.600504,16.27991,1,0,0,0,1
DE_2801.pdf,1994,French Antilles,Americas,1,100,1358,-61.600504,16.27991,0,1,0,1,3
DE_3116.pdf,1995,French Antilles,Americas,1,100,1358,-61.600504,16.27991,1,1,0,1,3
DE_3116.pdf,1996,French Antilles,Americas,1,100,1358,-61.600504,16.27991,1,1,0,1,3
DE_3116.pdf,1997,French Antilles,Americas,1,100,1358,-61.600504,16.27991,1,1,0,1,3
DE_4804.pdf,2000,French Antilles,Americas,1,100,1358,-61.600504,16.27991,1,0,1,0,4
DE_4804.pdf,2003,French Antilles,Americas,1,100,1358,-61.600504,18.102415,0,1,1,1,4
DE_4804.pdf,2004,French Antilles,Americas,1,100,1358,-61.600504,18.102415,0,1,1,1,4
MOH262,2005,French Antilles,Americas,1,100,1358,-61.600504,16.27991,0,0,0,1,4
DE_16232.pd,2007,French Antilles,Americas,1,100,1358,-61.600504,16.27991,0,1,0,0,4
DE_15406.pd,2008,French Antilles,Americas,1,100,1358,-61.600504,16.27991,1,1,0,0,4
DE_16232.pd,2009,French Antilles,Americas,1,100,1358,-61.600504,16.27991,1,1,0,1,4
DE_16256.pd,2010,French Antilles,Americas,1,100,1358,-61.600504,16.27991,1,0,0,0,4
JF804032,2001,Guam,Asia,0,101,-999,144.776219,13.440203,0,1,0,0,1
DE_1472.pdf,1998,Guyana,Americas,1,107,1400,-58.157044,6.795535,1,1,0,0,2
FJ898464,2002,Guyana,Americas,0,107,-999,-58.982859,4.798235,0,0,1,0,1
FJ502905,2005,Guyana,Americas,0,107,-999,-58.982859,4.798235,0,1,0,0,2
DE_1991.pdf,1969,Haiti,Americas,0,108,-999,-72.33,18.938415,0,1,1,0,2
DE_1991.pdf,1970,Haiti,Americas,0,108,-999,-72.33,18.938415,0,1,1,0,2
DE_1991.pdf,1971,Haiti,Americas,0,108,-999,-72.33,18.938415,0,1,1,0,2
DE_1939.pdf,1994,Haiti,Americas,0,108,-999,-72.33,18.938415,1,1,1,1,4
DE_824.pdf,1995,Haiti,Americas,0,108,-999,-72.340007,18.938415,1,1,1,1,4
DE_824.pdf,1996,Haiti,Americas,0,108,-999,-72.340007,18.938415,1,1,1,1,4
FJ502904,2005,Haiti,Americas,0,108,-999,-72.683686,18.938415,0,1,0,0,4
DE_16170.pd,2007,Haiti,Americas,1,108,1415,-72.33,18.55,1,1,1,0,4
MOH2,1996,Guatemala,Americas,1,111,1420,-87.026407,15.731485,0,0,1,0,1
MOH3,2009,Guatemala,Americas,1,111,1420,-87.026407,15.731485,0,0,0,1,2
DE_2172.pdf,1987,Honduras,Americas,1,111,1421,-87.181377,13.303101,1,0,0,1,2
DE_2919.pdf,2000,Honduras,Americas,1,111,1423,-87.640107,14.612964,0,1,0,0,1
DE_14903.pd,2004,Honduras,Americas,1,111,1425,-88.118275,15.509231,1,1,0,1,3
DE_14903.pd,2005,Honduras,Americas,1,111,1425,-88.118275,15.509231,1,1,0,1,3
DE_2919.pdf,2000,Honduras,Americas,1,111,1426,-87.259591,14.169032,0,1,0,0,1
DE_2172.pdf,2002,Honduras,Americas,1,111,1426,-87.259591,14.169032,0,1,0,0,1
DE_14903.pd,2004,Honduras,Americas,1,111,1426,-87.259591,14.169032,1,1,0,1,3
DE_14903.pd,2005,Honduras,Americas,1,111,1426,-87.259591,14.169032,1,1,0,1,3
FJ898449,1984,Honduras,Americas,0,111,-999,-86.596599,14.823165,0,1,0,0,1
FJ189469,1995,Honduras,Americas,0,111,-999,-86.596599,14.823165,0,0,1,0,2
DE_2919.pdf,2000,Honduras,Americas,1,111,1434,-85.932517,14.789672,0,1,0,0,2
GU586124,2007,Honduras,Americas,0,111,-999,-86.596599,14.823165,0,1,0,1,3
DE_16257.pd,2010,Honduras,Americas,0,111,-999,-86.596599,14.823165,0,0,0,1,3
DE_16143.pd,1983,Colombia,Americas,1,111,1437,-87.58988,13.536257,1,0,0,0,1
DE_16143.pd,2003,Colombia,Americas,1,111,1437,-87.58988,13.536257,1,0,0,0,1
DE_16350,2010,India,Asia,1,115,1484,93.038549,11.848535,1,1,0,0,2
DE_369.pdf,1990,India,Asia,1,115,1485,79.562857,16.586417,1,1,1,1,4
DE_16310,2007,India,Asia,1,115,1485,79.562857,17.396511,0,0,1,1,4
DE_2777.pdf,1967,India,Asia,1,115,1489,77.108979,28.646519,0,1,0,0,1
DE_14836.pd,1970,India,Asia,1,115,1489,77.108979,28.646519,1,0,0,0,2
DE_16161.pd,1981,India,Asia,1,115,1489,77.231694,28.640468,1,0,0,0,2
DE_14836.pd,1982,India,Asia,1,115,1489,77.108979,28.646519,1,0,0,0,2
DE_965.pdf,1988,India,Asia,1,115,1489,77.231694,28.646519,1,1,1,1,4
DE_964.pdf,1996,India,Asia,1,115,1489,77.231694,28.646519,1,1,0,0,4
DE_1957.pdf,1997,India,Asia,1,115,1489,77.231694,28.646519,1,0,0,0,4
DE_14836.pd,1998,India,Asia,1,115,1489,77.108979,28.646519,1,0,0,0,4
DE_14836.pd,2001,India,Asia,1,115,1489,77.108979,28.646519,1,0,0,0,4
DE_5105.pdf,2002,India,Asia,1,115,1489,77.231694,28.646519,1,1,1,1,4
DE_5105.pdf,2003,India,Asia,1,115,1489,77.231694,28.646519,1,1,1,1,4
DE_5105.pdf,2004,India,Asia,1,115,1489,77.231694,28.646519,1,1,1,1,4
DE_16042.pd,2005,India,Asia,1,115,1489,77.108979,28.646519,1,1,1,1,4
DE_16117.pd,2006,India,Asia,1,115,1489,77.108979,28.646519,1,1,1,1,4
DE_14836.pd,2007,India,Asia,1,115,1489,77.108979,28.646519,1,1,0,0,4
DE_16042.pd,2008,India,Asia,1,115,1489,77.108979,28.646519,1,1,1,0,4
DE_16160.pd,2010,India,Asia,1,115,1489,77.231694,28.646519,1,0,0,0,4
DE_16117.pd,2011,India,Asia,1,115,1489,77.108979,28.646519,1,0,0,0,4
DE_952.pdf,1967,India,Asia,1,115,1491,73.309191,21.234224,0,1,0,0,1
DE_1162.pdf,1988,India,Asia,1,115,1491,73.309191,23.892037,0,1,0,0,1
DE_1162.pdf,1989,India,Asia,1,115,1491,73.309191,23.892037,0,1,0,0,1
DE_965.pdf,1988,India,Asia,1,115,1492,76.332823,29.20004,0,1,0,0,1
DE_1061.pdf,1996,India,Asia,1,115,1492,76.332823,29.285201,0,1,0,0,1
DE_1069.pdf,1997,India,Asia,1,115,1492,77.31,28.3825,1,0,0,0,2
DE_1467.pdf,1993,India,Asia,1,115,1494,74.85,12.9,0,1,0,0,1
DE_4827.pdf,2003,India,Asia,1,115,1494,75.124111,15.363653,0,1,0,0,1
DE_4827.pdf,2004,India,Asia,1,115,1494,75.124111,15.363653,0,1,0,0,1
DE_16302,2011,India,Asia,1,115,1494,75.651855,14.838612,1,1,1,1,4
DE_16302,2012,India,Asia,1,115,1494,75.651855,14.838612,1,1,1,1,4
DE_2243.pdf,1984,India,Asia,1,115,1495,76.474234,10.055315,0,1,0,0,1
DE_2243.pdf,1985,India,Asia,1,115,1495,76.474234,10.055315,0,1,0,0,1
DE_16327,2008,India,Asia,1,115,1495,77.016907,10.011453,1,1,1,0,3
DE_16063.pd,2009,India,Asia,1,115,1495,77.004688,10.450898,1,1,1,0,3
DE_16327,2010,India,Asia,1,115,1495,76.647491,12.4406,1,1,1,1,4
DE_915.pdf,1986,India,Asia,1,115,1498,78.120489,20.703775,0,1,1,0,2
DE_915.pdf,1987,India,Asia,1,115,1498,78.120489,20.703775,0,1,1,0,2
DE_1256.pdf,1988,India,Asia,1,115,1498,76.56,20.16,0,1,0,0,2
DE_681.pdf,1999,India,Asia,1,115,1498,73.86,18.53,0,1,0,0,2
DE_16079.pd,2002,India,Asia,1,115,1498,73.86,18.53,1,1,1,0,3
DE_16079.pd,2003,India,Asia,1,115,1498,73.86,18.53,1,1,1,0,3
DE_16079.pd,2004,India,Asia,1,115,1498,73.86,18.53,1,1,1,0,3
DE_16079.pd,2005,India,Asia,1,115,1498,73.86,18.53,1,1,1,0,3
DE_16079.pd,2006,India,Asia,1,115,1498,73.86,18.53,1,1,1,0,3
DE_16079.pd,2007,India,Asia,1,115,1498,73.86,18.53,1,1,1,0,3
DE_16079.pd,2008,India,Asia,1,115,1498,73.86,18.53,1,1,1,0,3
DE_16079.pd,2009,India,Asia,1,115,1498,73.86,18.53,1,1,1,1,4
DE_16079.pd,2010,India,Asia,1,115,1498,73.86,18.53,1,1,1,1,4
DE_16336,2007,India,Asia,1,115,1500,94.336992,24.358601,0,1,0,0,1
DE_16336,2008,India,Asia,1,115,1500,94.336992,24.358601,0,1,0,0,1
DE_16314,2010,India,Asia,1,115,1504,85.197945,20.949577,0,1,1,0,2
DE_16314,2011,India,Asia,1,115,1504,85.197945,20.949577,0,1,1,0,2
DE_15216.pd,2003,India,Asia,1,115,1505,75.824117,30.810693,0,0,1,0,1
DE_380.pdf,1985,India,Asia,1,115,1506,72.618542,25.344336,0,0,1,0,1
DE_14451.pd,2006,India,Asia,1,115,1506,76.125416,26.983752,1,1,1,1,4
DE_14451.pd,2007,India,Asia,1,115,1506,76.125416,26.983752,1,1,1,1,4
DE_14836.pd,1956,India,Asia,1,115,1508,78.998148,12.800638,1,0,0,0,1
DE_14836.pd,1962,India,Asia,1,115,1508,78.998148,12.800638,1,0,0,0,1
DE_14836.pd,1963,India,Asia,1,115,1508,78.998148,12.800638,1,0,0,0,1
DE_14836.pd,1964,India,Asia,1,115,1508,78.998148,12.800638,1,0,0,0,1
DE_16368.pd,1968,India,Asia,1,115,1508,78.998148,12.800638,1,1,1,1,4
DE_1327.pdf,1978,India,Asia,1,115,1508,80.28,13.08,0,0,1,0,4
DE_369.pdf,1990,India,Asia,1,115,1508,79.15,12.81,1,1,1,1,4
DE_15258.pd,1998,India,Asia,1,115,1508,78.400624,11.006091,1,1,1,1,4
DE_15258.pd,1999,India,Asia,1,115,1508,78.400624,11.006091,1,1,1,1,4
DE_15258.pd,2000,India,Asia,1,115,1508,79.13,12.93,1,1,1,1,4
DE_15258.pd,2001,India,Asia,1,115,1508,80.245553,13.058597,1,1,1,1,4
DE_15258.pd,2002,India,Asia,1,115,1508,80.245553,13.058597,1,1,1,1,4
DE_15258.pd,2003,India,Asia,1,115,1508,78.554914,11.006091,1,1,1,1,4
DE_15258.pd,2004,India,Asia,1,115,1508,78.400624,11.006091,1,1,1,1,4
DE_5171.pdf,2005,India,Asia,1,115,1508,78.998148,12.800638,1,1,1,1,4
DE_15258.pd,2006,India,Asia,1,115,1508,78.400624,11.006091,1,1,1,1,4
DE_16167.pd,2007,India,Asia,1,115,1508,78.119545,9.924213,0,0,1,0,4
DE_16363.pd,1963,India,Asia,1,115,1511,88.352338,22.55173,0,1,0,0,1
DE_16363.pd,1964,India,Asia,1,115,1511,88.352338,22.55173,0,1,0,0,1
DE_1368.pdf,1983,India,Asia,1,115,1511,88.36,22.56,0,0,1,0,2
DE_260.pdf,1990,India,Asia,1,115,1511,88.352338,22.55173,0,1,0,0,2
DE_14756.pd,2005,India,Asia,1,115,1511,89.340142,26.913439,0,0,1,0,2
JN379503,1998,Jamaica,Americas,0,123,-999,-77.310597,18.156072,0,0,1,0,1
MOH275,1999,Jamaica,Americas,0,123,-999,-77.310597,18.156072,0,0,0,1,2
GQ199892,2007,Jamaica,Americas,0,123,-999,-77.310597,18.156072,0,1,0,0,3
JF804034,2008,Jamaica,Americas,0,123,-999,-77.310597,18.156072,0,1,0,0,3
DE_16068.pd,2007,Jamaica,Americas,1,123,1640,-76.789742,17.99506,1,1,0,1,3
DE_15458.pd,2007,Jamaica,Americas,1,123,1643,-77.746993,18.057919,0,1,0,0,1
DE_4968.pdf,1943,Japan,Asia,1,126,1675,138.36103,36.271404,1,0,0,0,1
DE_16130.pd,2008,Kiribati,Asia,0,135,-999,172.979214,1.844011,0,0,0,1,1
DE_16264.pd,2010,Lao PDR,Asia,0,139,-999,103.773613,18.496002,1,1,0,0,2
DE_16294,2011,Lao PDR,Asia,0,139,-999,103.930664,18.687879,1,1,1,0,3
DE_16317,2009,Lao PDR,Asia,1,139,1761,101.975098,20.684184,0,1,0,0,1
JN819418,1988,Vietnam,Asia,0,1011447,-999,107.083,16.667,0,1,0,0,1
DQ518655,1996,Vietnam,Asia,0,1011447,-999,107.083,16.667,0,0,1,0,2
DQ518654,1998,Vietnam,Asia,0,1011447,-999,107.083,16.667,0,0,1,0,2
FM210217,1999,Vietnam,Asia,0,1011447,-999,107.083,16.667,0,1,0,0,2
JN376769,2001,Vietnam,Asia,0,1011447,-999,107.083,16.667,0,1,1,0,2
JN376770,2002,Vietnam,Asia,0,1011447,-999,107.083,16.667,0,1,1,1,3
JN376771,2003,Vietnam,Asia,0,1011447,-999,107.083,16.667,0,1,1,0,3
JN376772,2004,Vietnam,Asia,0,1011447,-999,107.083,16.667,0,1,1,1,3
JN376773,2005,Vietnam,Asia,0,1011447,-999,107.083,16.667,0,1,1,0,3
GU211764,2006,Vietnam,Asia,0,1011447,-999,107.083,16.667,0,1,1,1,3
JN376774,2007,Vietnam,Asia,0,1011447,-999,107.083,16.667,0,1,1,0,3
JN575580,2008,Vietnam,Asia,0,1011447,-999,107.083,16.667,0,1,1,0,3
JN376776,2009,Vietnam,Asia,0,1011447,-999,107.083,16.667,0,1,1,0,3
JN568282,2010,Vietnam,Asia,0,1011447,-999,107.083,16.667,0,1,1,1,3
JX101615,2011,Vietnam,Asia,0,1011447,-999,107.083,16.667,0,1,0,0,3
JX644012,2012,Vietnam,Asia,0,1011447,-999,107.083,16.667,0,0,0,1,3
DE_14541.pd,2004,Lao PDR,Asia,1,139,1768,102.611,17.967,1,1,1,1,4
DE_14541.pd,2005,Lao PDR,Asia,1,139,1768,102.611,17.967,1,1,1,1,4
DE_16353,2012,Portugal,Africa,1,151,1886,-16.923923,32.749168,1,0,0,0,1
DE_16353,2013,Portugal,Africa,1,151,1886,-16.980743,32.749168,1,0,0,0,1
DE_2011.pdf,1973,Malaysia,Asia,1,153,1891,103.387315,2.047911,0,1,1,0,2
DE_627.pdf,1982,Malaysia,Asia,1,153,1891,103.387315,2.047911,1,1,1,0,3
DE_2354.pdf,1990,Malaysia,Asia,1,153,1891,103.683171,1.590465,0,1,0,0,3
DE_2955.pdf,1996,Malaysia,Asia,1,153,1891,103.387315,2.047911,0,0,1,0,3
DE_3211.pdf,2000,Malaysia,Asia,1,153,1891,103.683171,2.047911,0,0,1,0,3
DE_4585.pdf,2005,Malaysia,Asia,1,153,1891,103.387315,2.047911,1,0,0,0,3
DE_627.pdf,1982,Malaysia,Asia,1,153,1892,100.888031,5.923154,1,1,1,0,3
DE_4585.pdf,2005,Malaysia,Asia,1,153,1892,100.888031,5.923154,1,0,0,0,3
DE_627.pdf,1982,Malaysia,Asia,1,153,1893,102.028826,5.280889,1,1,1,0,3
DE_4585.pdf,2005,Malaysia,Asia,1,153,1893,102.028826,5.280889,1,0,0,0,3
DE_15335.pd,2007,Malaysia,Asia,1,153,1893,102.028826,5.280889,0,1,1,0,3
DE_2011.pdf,1973,Malaysia,Asia,1,153,1894,101.702142,3.211218,1,1,1,1,4
DE_1111.pdf,1974,Malaysia,Asia,1,153,1894,101.702142,3.211218,1,1,1,0,4
DE_1111.pdf,1975,Malaysia,Asia,1,153,1894,101.702142,3.211218,1,1,1,0,4
DE_1111.pdf,1976,Malaysia,Asia,1,153,1894,101.702142,3.211218,1,1,1,0,4
DE_1111.pdf,1977,Malaysia,Asia,1,153,1894,101.702142,3.211218,1,1,1,0,4
DE_1111.pdf,1978,Malaysia,Asia,1,153,1894,101.702142,3.211218,1,1,1,0,4
DE_1111.pdf,1979,Malaysia,Asia,1,153,1894,101.642404,3.211218,1,1,1,0,4
DE_1111.pdf,1980,Malaysia,Asia,1,153,1894,101.642404,3.211218,1,1,1,0,4
DE_1111.pdf,1981,Malaysia,Asia,1,153,1894,101.642404,3.211218,1,1,1,0,4
DE_627.pdf,1982,Malaysia,Asia,1,153,1894,101.68961,3.211218,1,1,1,0,4
DE_722.pdf,1987,Malaysia,Asia,1,153,1894,101.702142,3.171454,1,1,1,1,4
DE_1481.pdf,1988,Malaysia,Asia,1,153,1894,101.68961,3.144215,1,1,1,1,4
DE_1481.pdf,1989,Malaysia,Asia,1,153,1894,101.68961,3.144215,1,1,1,1,4
DE_2663.pdf,1990,Malaysia,Asia,1,153,1894,101.68961,3.144215,0,1,1,0,4
DE_2663.pdf,1991,Malaysia,Asia,1,153,1894,101.68961,3.144215,0,1,1,0,4
DE_2817.pdf,1993,Malaysia,Asia,1,153,1894,101.68961,3.144215,0,0,1,0,4
DE_2817.pdf,1994,Malaysia,Asia,1,153,1894,101.68961,3.144215,0,0,1,0,4
DE_2701.pdf,1995,Malaysia,Asia,1,153,1894,101.68961,3.144215,1,0,0,0,4
DE_2955.pdf,1996,Malaysia,Asia,1,153,1894,101.68961,3.144215,1,1,1,0,4
DE_2142.pdf,2001,Malaysia,Asia,1,153,1894,101.68961,3.144215,0,0,0,1,4
DE_3289.pdf,2002,Malaysia,Asia,1,153,1894,101.725348,3.160399,0,0,1,0,4
DE_15185.pd,2004,Malaysia,Asia,1,153,1894,101.68961,3.144215,1,1,1,0,4
DE_4585.pdf,2005,Malaysia,Asia,1,153,1894,101.68961,3.144215,1,1,1,1,4
DE_15185.pd,2006,Malaysia,Asia,1,153,1894,101.68961,3.144215,1,1,1,1,4
DE_15335.pd,2007,Malaysia,Asia,1,153,1894,101.68961,3.144215,1,1,1,0,4
DE_627.pdf,1982,Malaysia,Asia,1,153,1895,102.306061,2.3256,1,1,1,0,3
DE_4585.pdf,2005,Malaysia,Asia,1,153,1895,102.306061,2.3256,1,0,0,0,3
DE_2011.pdf,1973,Malaysia,Asia,1,153,1896,102.207603,2.77725,1,1,1,0,3
DE_627.pdf,1982,Malaysia,Asia,1,153,1896,102.207603,2.77725,1,1,1,0,3
DE_4585.pdf,2005,Malaysia,Asia,1,153,1896,102.207603,2.77725,1,0,1,0,3
DE_15335.pd,2007,Malaysia,Asia,1,153,1896,102.207603,2.77725,0,1,1,0,3
EF105379,1970,Malaysia,Asia,0,153,-999,102.125244,3.864255,0,1,0,0,1
JF262780,1973,Malaysia,Asia,0,153,-999,102.125244,3.864255,0,0,0,1,2
JF262779,1975,Malaysia,Asia,0,153,-999,102.125244,3.864255,0,0,0,1,2
FJ502926,1998,Malaysia,Asia,0,153,-999,102.125244,3.864255,0,1,0,0,2
DE_16307,2000,Malaysia,Asia,0,153,-999,102.125244,3.864255,1,1,1,1,4
DE_16307,2001,Malaysia,Asia,0,153,-999,102.125244,3.864255,1,1,1,1,4
DE_3289.pdf,2002,Malaysia,Asia,0,153,-999,102.782364,3.864255,1,1,1,1,4
DE_16307,2003,Malaysia,Asia,0,153,-999,102.125244,3.864255,1,1,1,1,4
DE_16307,2004,Malaysia,Asia,0,153,-999,102.125244,3.864255,1,1,1,1,4
DE_16307,2005,Malaysia,Asia,0,153,-999,102.125244,3.864255,1,1,1,1,4
DE_16307,2006,Malaysia,Asia,0,153,-999,102.125244,3.864255,1,1,1,1,4
DE_16307,2007,Malaysia,Asia,0,153,-999,102.125244,3.864255,1,1,1,1,4
DE_16307,2008,Malaysia,Asia,0,153,-999,102.125244,3.864255,1,1,1,1,4
